clip,species,probability
B_20090423_053100.wav,8,0.993980408566702999806352636369
B_20090423_053100.wav,9,0.940073186561935503213760512153
B_20090423_053100.wav,10,0.818893049549446527812790463940
B_20090423_053100.wav,11,0.848015846212527679703896410501
B_20090423_053100.wav,12,0.776810472444272259728847984661
B_20090423_053100.wav,13,0.399389228764264525572968977940
B_20090423_053100.wav,14,0.753436267449534180506987013359
B_20090423_053100.wav,15,0.855135456636751944969887517800
B_20090423_053100.wav,16,0.443613408467104286536653035000
B_20090423_053100.wav,17,0.000000000000000000000000000000
B_20090423_053100.wav,18,0.500155812202863758741955280129
B_20090423_053100.wav,19,0.389998447489155686263018196769
B_20090423_053100.wav,20,0.968344518553959421325316725415
B_20090423_053100.wav,21,0.526991729623267901594374507113
B_20090423_053100.wav,22,0.919200826675243276575599793432
B_20090423_053100.wav,23,0.961859124993136527237425070780
B_20090423_053100.wav,24,0.441423514168476915919825387391
B_20090423_053100.wav,25,0.000000000000000000000000000000
B_20090423_053100.wav,26,0.737770738810629267412366516510
B_20090423_053100.wav,27,0.544850198018823839163360389648
B_20090423_053100.wav,28,0.783485894037462493599832669133
B_20090423_053100.wav,29,0.000000000000000000000000000000
B_20090423_053100.wav,30,0.622328510220390151985725424311
B_20090423_053100.wav,31,0.892812521369450329267181132309
B_20090423_053100.wav,32,0.981263365353968297633002748626
B_20090423_053100.wav,33,0.969779069747005451063159853220
B_20090423_053100.wav,34,0.853038562994239857317779751611
B_20090423_053100.wav,35,0.918820014168596377324149671040
B_20090425_052800.wav,1,0.589168838963058161262154044380
B_20090425_052800.wav,2,0.974621930792552992883770457411
B_20090425_052800.wav,3,0.000000000000000000000000000000
B_20090425_052800.wav,4,0.480998267379602606474975345918
B_20090425_052800.wav,5,0.342262538077903744060392909887
B_20090425_052800.wav,6,0.807312344443665286242151069018
B_20090425_052800.wav,7,0.765374530292532773145808278059
B_20090425_052800.wav,8,0.990086870402257068768392400671
B_20090425_052800.wav,9,0.929418381677997396117518746905
B_20090425_052800.wav,10,0.749204833740061415525701704610
B_20090425_052800.wav,11,0.874128447960562882101953618985
B_20090425_052800.wav,12,0.654413164814837244875889155082
B_20090425_052800.wav,13,0.469281658537634926986470418342
B_20090425_052800.wav,14,0.422472916207808024680048220034
B_20090425_052800.wav,15,0.690767792959014470532963514415
B_20090425_052800.wav,16,0.263789238084468191658515934250
B_20090425_052800.wav,17,0.000000000000000000000000000000
B_20090425_052800.wav,18,0.548992945211575378294810434454
B_20090425_052800.wav,19,0.734458988575994231595700512116
B_20090425_052800.wav,20,0.926451602640101734564836988284
B_20090425_052800.wav,21,0.475449645345814020380714737257
B_20090425_052800.wav,22,0.899887834371396744259641309327
B_20090425_052800.wav,23,0.920510067252955588301688294450
B_20090425_052800.wav,24,0.486154654642392491936675469333
B_20090425_052800.wav,25,0.000000000000000000000000000000
B_20090425_052800.wav,26,0.812605457816132137338627217105
B_20090425_052800.wav,27,0.352333744694454886747791988455
B_20090425_052800.wav,28,0.704420300237698970846622614772
B_20090425_052800.wav,29,0.000000000000000000000000000000
B_20090425_052800.wav,30,0.348728475245579039309973268246
B_20090425_052800.wav,31,0.560559684327538443326943706779
B_20090425_052800.wav,32,0.986921038116686411001410306199
B_20090425_052800.wav,33,0.967801314933016576524948959559
B_20090425_052800.wav,34,0.804385508629407830483160068979
B_20090425_052800.wav,35,0.868937553705875664888935716590
B_20090427_052400.wav,1,0.574367397123241141265737041977
B_20090427_052400.wav,2,0.951157956029461848501682652568
B_20090427_052400.wav,3,0.000000000000000000000000000000
B_20090427_052400.wav,4,0.800629336177188344336741465668
B_20090427_052400.wav,5,0.582332636778935874843909914489
B_20090427_052400.wav,6,0.803125565291699095027411203773
B_20090427_052400.wav,7,0.621486444275183624874614451983
B_20090427_052400.wav,8,0.997369738996888299809029376775
B_20090427_052400.wav,9,0.933797534505423021400360994448
B_20090427_052400.wav,10,0.761331469157426221627815721149
B_20090427_052400.wav,11,0.933397673550003581510736694327
B_20090427_052400.wav,12,0.787042251505830736668656300026
B_20090427_052400.wav,13,0.821471195192544190177841301193
B_20090427_052400.wav,14,0.598598908771380999738198624982
B_20090427_052400.wav,15,0.694960656101913487603383146052
B_20090427_052400.wav,16,0.491664122658576951963027568127
B_20090427_052400.wav,17,0.000000000000000000000000000000
B_20090427_052400.wav,18,0.804858190574990195464977205120
B_20090427_052400.wav,19,0.806863701803207433727038733196
B_20090427_052400.wav,20,0.926563864074980703122719205567
B_20090427_052400.wav,21,0.378378186423998119636280534905
B_20090427_052400.wav,22,0.864927610061511420447288855939
B_20090427_052400.wav,23,0.928854088730853844069201841194
B_20090427_052400.wav,24,0.589675693789533328370566778176
B_20090427_052400.wav,25,0.000000000000000000000000000000
B_20090427_052400.wav,26,0.686200325026208757250856251630
B_20090427_052400.wav,27,0.548259498458212535254574504506
B_20090427_052400.wav,28,0.693239703851310062887591811887
B_20090427_052400.wav,29,0.000000000000000000000000000000
B_20090427_052400.wav,30,0.269887608329728467815300518851
B_20090427_052400.wav,31,0.824773625553878009242225743947
B_20090427_052400.wav,32,0.994986269531897615792104261345
B_20090427_052400.wav,33,0.949128405337373748373863691086
B_20090427_052400.wav,34,0.220398694721587795619655025803
B_20090427_052400.wav,35,0.714249881502324823756566729571
B_20090429_052100.wav,1,0.610839030315756703615193146106
B_20090429_052100.wav,2,0.960166077942754214724629946431
B_20090429_052100.wav,3,0.000000000000000000000000000000
B_20090429_052100.wav,4,0.754412255073568460694843906822
B_20090429_052100.wav,5,0.437390490422058464403676225629
B_20090429_052100.wav,6,0.839915919997637594462958077202
B_20090429_052100.wav,7,0.846798501781531598453511833213
B_20090429_052100.wav,8,0.998904053402019154184188209911
B_20090429_052100.wav,9,0.955072131770251186999587389437
B_20090429_052100.wav,10,0.637933922609018599914065816847
B_20090429_052100.wav,11,0.904414898010341583578508561914
B_20090429_052100.wav,12,0.700097474864843749564613517578
B_20090429_052100.wav,13,0.613043065309158752285156879225
B_20090429_052100.wav,14,0.579739138586310653877831100544
B_20090429_052100.wav,15,0.723036908856467208650542488613
B_20090429_052100.wav,16,0.758253732878781949722224453581
B_20090429_052100.wav,17,0.000000000000000000000000000000
B_20090429_052100.wav,18,0.771803150675592908314115447865
B_20090429_052100.wav,19,0.758712920088699949161537006148
B_20090429_052100.wav,20,0.940541483955354973289786357782
B_20090429_052100.wav,21,0.493484691826967636352208046446
B_20090429_052100.wav,22,0.939997295301422508551070222893
B_20090429_052100.wav,23,0.958410543558876337755236818339
B_20090429_052100.wav,24,0.615716355848723528865207299532
B_20090429_052100.wav,25,0.000000000000000000000000000000
B_20090429_052100.wav,26,0.851523765660953224632123692572
B_20090429_052100.wav,27,0.615021066351817635720067301008
B_20090429_052100.wav,28,0.883502919916269613409554040118
B_20090429_052100.wav,29,0.000000000000000000000000000000
B_20090429_052100.wav,30,0.476856236821311396667510962288
B_20090429_052100.wav,31,0.694003071359942991236380294140
B_20090429_052100.wav,32,0.997730073207952927738517701073
B_20090429_052100.wav,33,0.980650960161531193293171781988
B_20090429_052100.wav,34,0.738556526421164316609235811484
B_20090429_052100.wav,35,0.776175944783272342419877531938
B_20090501_051700.wav,1,0.690923370611317810841001119115
B_20090501_051700.wav,2,0.932647841343415717751952342951
B_20090501_051700.wav,3,0.000000000000000000000000000000
B_20090501_051700.wav,4,0.875929601802940327459623404138
B_20090501_051700.wav,5,0.090713967983877097367440001108
B_20090501_051700.wav,6,0.838493898848597374318103447877
B_20090501_051700.wav,7,0.879720169230240878199822418537
B_20090501_051700.wav,8,0.999046432761072522588108313357
B_20090501_051700.wav,9,0.966913867080466782333303399355
B_20090501_051700.wav,10,0.659572762017146541069223530940
B_20090501_051700.wav,11,0.578915212289727643124592759705
B_20090501_051700.wav,12,0.744828430126099338970391272596
B_20090501_051700.wav,13,0.524703756028816581391538420576
B_20090501_051700.wav,14,0.656809636047407829906319420843
B_20090501_051700.wav,15,0.571327415426408080634246289264
B_20090501_051700.wav,16,0.612870532957684455155344949162
B_20090501_051700.wav,17,0.000000000000000000000000000000
B_20090501_051700.wav,18,0.579987867094458708905335697636
B_20090501_051700.wav,19,0.642849249453806503851183151710
B_20090501_051700.wav,20,0.966332164149632633076691945462
B_20090501_051700.wav,21,0.519477932781506446247021813178
B_20090501_051700.wav,22,0.899235729553608753583660018194
B_20090501_051700.wav,23,0.916023701366929676837003171386
B_20090501_051700.wav,24,0.674535716630213721956010886061
B_20090501_051700.wav,25,0.000000000000000000000000000000
B_20090501_051700.wav,26,0.724947828183584497274694058433
B_20090501_051700.wav,27,0.671801056943128305221080154297
B_20090501_051700.wav,28,0.841658789378914251599894669198
B_20090501_051700.wav,29,0.000000000000000000000000000000
B_20090501_051700.wav,30,0.489975978223715302739549315447
B_20090501_051700.wav,31,0.738059222284873195363275044656
B_20090501_051700.wav,32,0.996330987150178648548148885311
B_20090501_051700.wav,33,0.983475742183799628293172645499
B_20090501_051700.wav,34,0.724645182080092320475728229212
B_20090501_051700.wav,35,0.888926671458674211301342893421
B_20090503_051400.wav,1,0.739305555579530038201596653380
B_20090503_051400.wav,2,0.961719573261572646671879738278
B_20090503_051400.wav,3,0.000000000000000000000000000000
B_20090503_051400.wav,4,0.872882561951552227164086161793
B_20090503_051400.wav,5,0.545442069171298449248297401937
B_20090503_051400.wav,6,0.838759029115905163642707975669
B_20090503_051400.wav,7,0.896854590296411124938913417282
B_20090503_051400.wav,8,0.998688296231646788214675325435
B_20090503_051400.wav,9,0.951158324636267149543300547521
B_20090503_051400.wav,10,0.693896502027345873919728092005
B_20090503_051400.wav,11,0.825027590453206727261203923263
B_20090503_051400.wav,12,0.775936399166449519704258364072
B_20090503_051400.wav,13,0.717138617006216838589693907124
B_20090503_051400.wav,14,0.830121718956998044802730873926
B_20090503_051400.wav,15,0.619555197961649817273155349540
B_20090503_051400.wav,16,0.858959161299757023577683412441
B_20090503_051400.wav,17,0.000000000000000000000000000000
B_20090503_051400.wav,18,0.748798383286005897474524317659
B_20090503_051400.wav,19,0.712945842023404718901247179019
B_20090503_051400.wav,20,0.971905291050976893885149365815
B_20090503_051400.wav,21,0.419976860768325854778026950953
B_20090503_051400.wav,22,0.894080093585631452413053921191
B_20090503_051400.wav,23,0.942079333928795281671852990257
B_20090503_051400.wav,24,0.749697629280673849549998521979
B_20090503_051400.wav,25,0.000000000000000000000000000000
B_20090503_051400.wav,26,0.725685326444763245667957107798
B_20090503_051400.wav,27,0.783534008314629826230657272390
B_20090503_051400.wav,28,0.906863132588224041263913477451
B_20090503_051400.wav,29,0.000000000000000000000000000000
B_20090503_051400.wav,30,0.626238836244376262385458176141
B_20090503_051400.wav,31,0.654061727940654757951222109114
B_20090503_051400.wav,32,0.999369669716002939630072887667
B_20090503_051400.wav,33,0.989456937313167417258341629349
B_20090503_051400.wav,34,0.857765179734510274656145156769
B_20090503_051400.wav,35,0.724353473494287802836311129795
B_20090505_051100.wav,1,0.614351188553041271944721302134
B_20090505_051100.wav,2,0.962364433806015551198242974351
B_20090505_051100.wav,3,0.000000000000000000000000000000
B_20090505_051100.wav,4,0.815605481990311131923476750671
B_20090505_051100.wav,5,0.548510199921139918188828232815
B_20090505_051100.wav,6,0.846291339517052820795584011648
B_20090505_051100.wav,7,0.747153858472396015244498812535
B_20090505_051100.wav,8,0.999032248179907766960639037279
B_20090505_051100.wav,9,0.974262593151440148275810315681
B_20090505_051100.wav,10,0.590587513579197587176849992829
B_20090505_051100.wav,11,0.940288965984644065088104980532
B_20090505_051100.wav,12,0.646797469067583730151227427996
B_20090505_051100.wav,13,0.642355957775138652898760938115
B_20090505_051100.wav,14,0.744426617911179366871010643081
B_20090505_051100.wav,15,0.685001046512235367558218968043
B_20090505_051100.wav,16,0.533672002431706760106067122251
B_20090505_051100.wav,17,0.000000000000000000000000000000
B_20090505_051100.wav,18,0.764895893837882145938067424140
B_20090505_051100.wav,19,0.756350260424493603395035279391
B_20090505_051100.wav,20,0.949753058699066232684060651081
B_20090505_051100.wav,21,0.515707866797392888713602587814
B_20090505_051100.wav,22,0.924838925876051320962289992167
B_20090505_051100.wav,23,0.967932164384019411151882650302
B_20090505_051100.wav,24,0.541600482585478992803018627455
B_20090505_051100.wav,25,0.000000000000000000000000000000
B_20090505_051100.wav,26,0.815827582832623798836380046851
B_20090505_051100.wav,27,0.598055809287608597379914954217
B_20090505_051100.wav,28,0.802563825347527348696985427523
B_20090505_051100.wav,29,0.000000000000000000000000000000
B_20090505_051100.wav,30,0.562461912913126305113564740168
B_20090505_051100.wav,31,0.711429950580185321840076539956
B_20090505_051100.wav,32,0.997896732516937667867296113400
B_20090505_051100.wav,33,0.978649580959364606691508470249
B_20090505_051100.wav,34,0.817666662061626858815088780830
B_20090505_051100.wav,35,0.892270527818842529299558918865
B_20090507_050800.wav,1,0.665429229391255594450171884091
B_20090507_050800.wav,2,0.975358337477682413307888964482
B_20090507_050800.wav,3,0.000000000000000000000000000000
B_20090507_050800.wav,4,0.883540871010694561782372602465
B_20090507_050800.wav,5,0.709785922981234218553936443641
B_20090507_050800.wav,6,0.812949110763697690984486143861
B_20090507_050800.wav,7,0.862059664270449110823335558962
B_20090507_050800.wav,8,0.999196090662697655737645163754
B_20090507_050800.wav,9,0.943717136106452136878885994520
B_20090507_050800.wav,10,0.707651092281294635810695581313
B_20090507_050800.wav,11,0.955185861228647459242324657680
B_20090507_050800.wav,12,0.855157353027558575497835136048
B_20090507_050800.wav,13,0.755913254539013257371493637038
B_20090507_050800.wav,14,0.567705453240116453272889884829
B_20090507_050800.wav,15,0.805574512711924373142835520412
B_20090507_050800.wav,16,0.761480546983499317903465453128
B_20090507_050800.wav,17,0.000000000000000000000000000000
B_20090507_050800.wav,18,0.743846724218809818296449520858
B_20090507_050800.wav,19,0.830021318366218952000679109915
B_20090507_050800.wav,20,0.931583188955751206883348913834
B_20090507_050800.wav,21,0.328634563014340796982537540316
B_20090507_050800.wav,22,0.916496856661314418524000302568
B_20090507_050800.wav,23,0.867677655266707148484783829190
B_20090507_050800.wav,24,0.753184919026964605492935334041
B_20090507_050800.wav,25,0.000000000000000000000000000000
B_20090507_050800.wav,26,0.613951713791907494055521965493
B_20090507_050800.wav,27,0.643798246223085679496023203683
B_20090507_050800.wav,28,0.831010285359331302146301823086
B_20090507_050800.wav,29,0.000000000000000000000000000000
B_20090507_050800.wav,30,0.537645230617905922620991532312
B_20090507_050800.wav,31,0.783998939055259413954956926318
B_20090507_050800.wav,32,0.998573504156776703410969275865
B_20090507_050800.wav,33,0.985982812632554828091713261529
B_20090507_050800.wav,34,0.649111302591420580299086395826
B_20090507_050800.wav,35,0.879918770333182997944732051110
B_20090509_050500.wav,1,0.663562409274656150870441706502
B_20090509_050500.wav,2,0.908316209108149918982633153064
B_20090509_050500.wav,3,0.000000000000000000000000000000
B_20090509_050500.wav,4,0.857280907741682307587893774325
B_20090509_050500.wav,5,0.652559138645603886708101981640
B_20090509_050500.wav,6,0.858453982514610802745380624401
B_20090509_050500.wav,7,0.876791090872217182550230063498
B_20090509_050500.wav,8,0.999090097091181350563715568569
B_20090509_050500.wav,9,0.965439917117694168524622000405
B_20090509_050500.wav,10,0.609727187564999884017424847116
B_20090509_050500.wav,11,0.945968824353430659535035829322
B_20090509_050500.wav,12,0.713947691852821364477676979732
B_20090509_050500.wav,13,0.458437320326466335451698341785
B_20090509_050500.wav,14,0.509769520623034488870928271353
B_20090509_050500.wav,15,0.729284626876380404070232543745
B_20090509_050500.wav,16,0.828673344239670317534773857915
B_20090509_050500.wav,17,0.000000000000000000000000000000
B_20090509_050500.wav,18,0.761314100021184936295526313188
B_20090509_050500.wav,19,0.746127039811304682004333699297
B_20090509_050500.wav,20,0.946464105426126578457513005560
B_20090509_050500.wav,21,0.343716348787705294753891394066
B_20090509_050500.wav,22,0.935069085477719830201692730043
B_20090509_050500.wav,23,0.976751529568471110742677865346
B_20090509_050500.wav,24,0.567247540745810407969429434161
B_20090509_050500.wav,25,0.000000000000000000000000000000
B_20090509_050500.wav,26,0.910330156286609737392723218363
B_20090509_050500.wav,27,0.736961381405738746863676169596
B_20090509_050500.wav,28,0.899062783261149300884085278085
B_20090509_050500.wav,29,0.000000000000000000000000000000
B_20090509_050500.wav,30,0.573246123932617646090648122481
B_20090509_050500.wav,31,0.610801680863904516982643144729
B_20090509_050500.wav,32,0.997672346769897355756029355689
B_20090509_050500.wav,33,0.988679947865304997733915115532
B_20090509_050500.wav,34,0.511544623725751934628647177306
B_20090509_050500.wav,35,0.835873777847928933759646952240
B_20090511_050200.wav,1,0.723255403804154095581679939642
B_20090511_050200.wav,2,0.953762441848046149672768478922
B_20090511_050200.wav,3,0.000000000000000000000000000000
B_20090511_050200.wav,4,0.837195767258770318086646966549
B_20090511_050200.wav,5,0.426849686228861102677001326811
B_20090511_050200.wav,6,0.662784253383797539171951029857
B_20090511_050200.wav,7,0.752804925127159796360842847207
B_20090511_050200.wav,8,0.997395269077725687978386304167
B_20090511_050200.wav,9,0.949653841546362120773494552850
B_20090511_050200.wav,10,0.557246360003052276788082508574
B_20090511_050200.wav,11,0.924150951552069610528405974037
B_20090511_050200.wav,12,0.773623887037543811473483401642
B_20090511_050200.wav,13,0.499294939977424911958792108635
B_20090511_050200.wav,14,0.705750057479449965924800380890
B_20090511_050200.wav,15,0.427030468435101395741071428347
B_20090511_050200.wav,16,0.730643110088087910369836208702
B_20090511_050200.wav,17,0.000000000000000000000000000000
B_20090511_050200.wav,18,0.716171780257104595435180272034
B_20090511_050200.wav,19,0.335741444382953946323766558635
B_20090511_050200.wav,20,0.840960438382410857549587035464
B_20090511_050200.wav,21,0.456991479443519255099204201542
B_20090511_050200.wav,22,0.831856988073402914274367958569
B_20090511_050200.wav,23,0.913545635182200999047097411676
B_20090511_050200.wav,24,0.527664391741143212755105196266
B_20090511_050200.wav,25,0.000000000000000000000000000000
B_20090511_050200.wav,26,0.864382389100558534700269319728
B_20090511_050200.wav,27,0.758795071240990326444375568826
B_20090511_050200.wav,28,0.869235765769118873258491930756
B_20090511_050200.wav,29,0.000000000000000000000000000000
B_20090511_050200.wav,30,0.552139957759160360240002773935
B_20090511_050200.wav,31,0.712894366928555123230637491361
B_20090511_050200.wav,32,0.975326496096429629290014418075
B_20090511_050200.wav,33,0.987239984456087849018501856335
B_20090511_050200.wav,34,0.651548577363600389666942191980
B_20090511_050200.wav,35,0.893637624249082884730910336657
B_20090513_045900.wav,1,0.708599896461215572607272861205
B_20090513_045900.wav,2,0.958318166701845663979497658147
B_20090513_045900.wav,3,0.000000000000000000000000000000
B_20090513_045900.wav,4,0.893195461456148365186891169287
B_20090513_045900.wav,5,0.469900319012779510430277696287
B_20090513_045900.wav,6,0.859049817673777305060411890736
B_20090513_045900.wav,7,0.842140839610935998393870249856
B_20090513_045900.wav,8,0.999333125799607868700036306109
B_20090513_045900.wav,9,0.976312235585612975263813950733
B_20090513_045900.wav,10,0.733320126272370642617204339331
B_20090513_045900.wav,11,0.929354518615185587471216877020
B_20090513_045900.wav,12,0.819826230920269849455905841751
B_20090513_045900.wav,13,0.714828033837734633237914749770
B_20090513_045900.wav,14,0.604374985081207460879682002997
B_20090513_045900.wav,15,0.789280136167190837781504342274
B_20090513_045900.wav,16,0.493921060747035345350752777449
B_20090513_045900.wav,17,0.000000000000000000000000000000
B_20090513_045900.wav,18,0.732400874253199107855039073911
B_20090513_045900.wav,19,0.543298948019589111879668053007
B_20090513_045900.wav,20,0.973155572253855294384550234099
B_20090513_045900.wav,21,0.547293070457762542702084829216
B_20090513_045900.wav,22,0.938583521783572738428347292938
B_20090513_045900.wav,23,0.908354483316492711253431480145
B_20090513_045900.wav,24,0.708587243502151187257709352707
B_20090513_045900.wav,25,0.000000000000000000000000000000
B_20090513_045900.wav,26,0.809563789520872489902103552595
B_20090513_045900.wav,27,0.642942736026215655442683782894
B_20090513_045900.wav,28,0.865439901247548437623891004478
B_20090513_045900.wav,29,0.000000000000000000000000000000
B_20090513_045900.wav,30,0.679050829687608215046168425033
B_20090513_045900.wav,31,0.801192955686761743017143544421
B_20090513_045900.wav,32,0.966506616936117723959398517763
B_20090513_045900.wav,33,0.975589088079488631066737980291
B_20090513_045900.wav,34,0.779850148162609779767251438898
B_20090513_045900.wav,35,0.885893735830413753262746467954
B_20090515_045600.wav,1,0.684122389481467640948153530189
B_20090515_045600.wav,2,0.981192373876007772892648972629
B_20090515_045600.wav,3,0.000000000000000000000000000000
B_20090515_045600.wav,4,0.779738220472371068581196595915
B_20090515_045600.wav,5,0.367870794072326146029183746577
B_20090515_045600.wav,6,0.820795782566899889687306313135
B_20090515_045600.wav,7,0.813800047074650145795260414161
B_20090515_045600.wav,8,0.998953041484326509369395807880
B_20090515_045600.wav,9,0.966277360344619418164313628949
B_20090515_045600.wav,10,0.773046672675634427562840755854
B_20090515_045600.wav,11,0.924854757631096369152601255337
B_20090515_045600.wav,12,0.766628861841295305978860596952
B_20090515_045600.wav,13,0.471837340026188489794378710940
B_20090515_045600.wav,14,0.852175972727855168820099152072
B_20090515_045600.wav,15,0.866312346723786319557802926283
B_20090515_045600.wav,16,0.508557120225755054931937593210
B_20090515_045600.wav,17,0.000000000000000000000000000000
B_20090515_045600.wav,18,0.796727996926245296549495833460
B_20090515_045600.wav,19,0.682054445987043012067374547769
B_20090515_045600.wav,20,0.965293007558386428890173647233
B_20090515_045600.wav,21,0.509732295648407829347092956596
B_20090515_045600.wav,22,0.938515445321923547083997618756
B_20090515_045600.wav,23,0.970570415728472579708352441230
B_20090515_045600.wav,24,0.654779122177474137700414758001
B_20090515_045600.wav,25,0.000000000000000000000000000000
B_20090515_045600.wav,26,0.841934454115813357688580254035
B_20090515_045600.wav,27,0.622813137406418748653891270806
B_20090515_045600.wav,28,0.812801548017146213709338553599
B_20090515_045600.wav,29,0.000000000000000000000000000000
B_20090515_045600.wav,30,0.530763766217739241248807502416
B_20090515_045600.wav,31,0.839594651277787318299772323371
B_20090515_045600.wav,32,0.994270861897761815129115348100
B_20090515_045600.wav,33,0.981246446218099754865704653639
B_20090515_045600.wav,34,0.906892143790374416489896702842
B_20090515_045600.wav,35,0.922263854061256216354536263680
B_20090517_045400.wav,1,0.717997630937812436613398858753
B_20090517_045400.wav,2,0.950137194971051979308640511590
B_20090517_045400.wav,3,0.000000000000000000000000000000
B_20090517_045400.wav,4,0.715932505829350307458014412987
B_20090517_045400.wav,5,0.296536667150362642786376454751
B_20090517_045400.wav,6,0.783725009654614446219511592062
B_20090517_045400.wav,7,0.684846857931991959134165881551
B_20090517_045400.wav,8,0.998575952965974678043892254209
B_20090517_045400.wav,9,0.952364193112599122237327264884
B_20090517_045400.wav,10,0.682441459506525793798914492072
B_20090517_045400.wav,11,0.809065402256763599453392998839
B_20090517_045400.wav,12,0.807697618924901661330295610242
B_20090517_045400.wav,13,0.555556998017848413518038341863
B_20090517_045400.wav,14,0.560124178745921685873554451973
B_20090517_045400.wav,15,0.702344009814352299159168069309
B_20090517_045400.wav,16,0.649712725666949375558090196137
B_20090517_045400.wav,17,0.000000000000000000000000000000
B_20090517_045400.wav,18,0.715713823697099460474646548391
B_20090517_045400.wav,19,0.664920307984561809178103430895
B_20090517_045400.wav,20,0.911262013981469443102412242297
B_20090517_045400.wav,21,0.241019073535048367062927354709
B_20090517_045400.wav,22,0.845694732616378619383112891228
B_20090517_045400.wav,23,0.910365307706798576603546280239
B_20090517_045400.wav,24,0.624650773415407423172496237385
B_20090517_045400.wav,25,0.000000000000000000000000000000
B_20090517_045400.wav,26,0.759334390761750799292428837362
B_20090517_045400.wav,27,0.610956923564555998140690462606
B_20090517_045400.wav,28,0.779304177861919855629935227626
B_20090517_045400.wav,29,0.000000000000000000000000000000
B_20090517_045400.wav,30,0.564748294373903281240245632944
B_20090517_045400.wav,31,0.559587814388951887423218067852
B_20090517_045400.wav,32,0.990625528754203066306160962995
B_20090517_045400.wav,33,0.981190798155209265019038866740
B_20090517_045400.wav,34,0.796089600896679350228168914327
B_20090517_045400.wav,35,0.903054346171016431021882908681
B_20090520_045000.wav,1,0.668801607084849258910708158510
B_20090520_045000.wav,2,0.980602019709186811802226202417
B_20090520_045000.wav,3,0.000000000000000000000000000000
B_20090520_045000.wav,4,0.862542476427149762407964317390
B_20090520_045000.wav,5,0.624207453856601146569005322817
B_20090520_045000.wav,6,0.832462330711338016620004509605
B_20090520_045000.wav,7,0.612598697422888083252701107995
B_20090520_045000.wav,8,0.998845391174424945823773214215
B_20090520_045000.wav,9,0.983803721969180200446203343745
B_20090520_045000.wav,10,0.545460028461227208751438411127
B_20090520_045000.wav,11,0.940510086148318547039082204719
B_20090520_045000.wav,12,0.818840204141429994777467982203
B_20090520_045000.wav,13,0.714470062791490834186447500542
B_20090520_045000.wav,14,0.760638922368892966829889701330
B_20090520_045000.wav,15,0.840971095158332015984115059837
B_20090520_045000.wav,16,0.548267604765534821709138668666
B_20090520_045000.wav,17,0.000000000000000000000000000000
B_20090520_045000.wav,18,0.664653731633113697974124534085
B_20090520_045000.wav,19,0.826308304240288560293947739410
B_20090520_045000.wav,20,0.968743639996605065967116843240
B_20090520_045000.wav,21,0.471764389595600519555773644242
B_20090520_045000.wav,22,0.943462039579315403514669924334
B_20090520_045000.wav,23,0.980693386601433902960422983597
B_20090520_045000.wav,24,0.735525321488616601328658362036
B_20090520_045000.wav,25,0.000000000000000000000000000000
B_20090520_045000.wav,26,0.869694340069829152639613312203
B_20090520_045000.wav,27,0.809422648655922727378708714241
B_20090520_045000.wav,28,0.878924528388201897755038771720
B_20090520_045000.wav,29,0.000000000000000000000000000000
B_20090520_045000.wav,30,0.734976809433369071555830487341
B_20090520_045000.wav,31,0.866457310659084267712159999064
B_20090520_045000.wav,32,0.995988739429589764462491530139
B_20090520_045000.wav,33,0.984145278822800007034743430268
B_20090520_045000.wav,34,0.903070150852921971207365459122
B_20090520_045000.wav,35,0.945526752533676018153130371502
B_20090522_044800.wav,1,0.599457786363649436367495582090
B_20090522_044800.wav,2,0.967556180040228364092058654933
B_20090522_044800.wav,3,0.000000000000000000000000000000
B_20090522_044800.wav,4,0.740155246081117268452942425938
B_20090522_044800.wav,5,0.241506961843174106085996299953
B_20090522_044800.wav,6,0.847347487284765166215549925255
B_20090522_044800.wav,7,0.831216635090863742441058548138
B_20090522_044800.wav,8,0.998110294277180676303373729752
B_20090522_044800.wav,9,0.958034446768389669202292679984
B_20090522_044800.wav,10,0.553084230159399892201577131345
B_20090522_044800.wav,11,0.911015104416815768573201239633
B_20090522_044800.wav,12,0.703526478193545190542579348403
B_20090522_044800.wav,13,0.381099734005817425419593291736
B_20090522_044800.wav,14,0.738744446413726940647848095978
B_20090522_044800.wav,15,0.714079182464896988768998653541
B_20090522_044800.wav,16,0.301217747701407523308603231271
B_20090522_044800.wav,17,0.000000000000000000000000000000
B_20090522_044800.wav,18,0.595676375291682713708496521576
B_20090522_044800.wav,19,0.631846823119395217815963405883
B_20090522_044800.wav,20,0.977023488220114533220339581021
B_20090522_044800.wav,21,0.483241909458957730194583746197
B_20090522_044800.wav,22,0.951394094094774711578565984382
B_20090522_044800.wav,23,0.973991418951058229858119830169
B_20090522_044800.wav,24,0.652875223157439066312690556515
B_20090522_044800.wav,25,0.000000000000000000000000000000
B_20090522_044800.wav,26,0.799897931709217524520738606952
B_20090522_044800.wav,27,0.620129034537993950593204317556
B_20090522_044800.wav,28,0.851178598880432568662968151330
B_20090522_044800.wav,29,0.000000000000000000000000000000
B_20090522_044800.wav,30,0.633871155707686484426233164413
B_20090522_044800.wav,31,0.812622457224864147562470861885
B_20090522_044800.wav,32,0.989741008841932945472308347235
B_20090522_044800.wav,33,0.977537912111571816176081028971
B_20090522_044800.wav,34,0.886247972189236676854307006579
B_20090522_044800.wav,35,0.863412006493171180210310922121
